Zonal_Dir,LON,Merdian_Dir,LAT,P2021_2050,Stat_sig_50,P2041_2070,Stat_sig_70,P2070_2099,Stat_sig_99
57,157.5000,63,85.0970,4.536,3,7.304,3,12.992,3
57,157.5000,64,87.8640,4.424,3,7.281,3,13.074,3
58,160.3125,1,-87.8640,1.977,3,3.185,3,5.522,3
58,160.3125,2,-85.0970,1.845,3,2.982,3,5.160,3
58,160.3125,3,-82.3130,1.885,3,3.045,3,5.254,3
58,160.3125,4,-79.5260,1.962,3,3.204,3,5.512,3
58,160.3125,5,-76.7370,1.883,3,3.049,3,5.238,3
58,160.3125,6,-73.9480,1.814,3,2.967,3,5.020,3
58,160.3125,7,-71.1580,1.808,3,3.056,3,5.016,3
58,160.3125,8,-68.3680,1.585,3,3.268,3,5.247,3
58,160.3125,9,-65.5780,1.082,3,2.356,3,3.920,3
58,160.3125,10,-62.7870,0.693,1,1.644,3,2.775,3
58,160.3125,11,-59.9970,0.637,3,1.226,3,2.052,3
58,160.3125,12,-57.2070,0.766,3,1.318,3,2.125,3
58,160.3125,13,-54.4160,0.860,3,1.473,3,2.423,3
58,160.3125,14,-51.6260,0.940,3,1.565,3,2.636,3
58,160.3125,15,-48.8350,1.064,3,1.705,3,2.953,3
58,160.3125,16,-46.0450,1.233,3,1.956,3,3.383,3
58,160.3125,17,-43.2540,1.429,3,2.284,3,3.906,3
58,160.3125,18,-46.0450,1.578,3,2.535,3,4.335,3
58,160.3125,19,-37.6730,1.663,3,2.687,3,4.585,3
58,160.3125,20,-34.8830,1.700,3,2.704,3,4.564,3
58,160.3125,21,-32.0920,1.476,3,2.374,3,4.110,3
58,160.3125,22,-29.3010,1.435,3,2.371,3,4.133,3
58,160.3125,23,-26.5110,1.528,3,2.565,3,4.389,3
58,160.3125,24,-23.7200,1.609,3,2.675,3,4.530,3
58,160.3125,25,-20.9300,1.639,3,2.706,3,4.562,3
58,160.3125,26,-18.1390,1.651,3,2.704,3,4.559,3
58,160.3125,27,-15.3480,1.675,3,2.715,3,4.579,3
58,160.3125,28,-12.5580,1.667,3,2.680,3,4.542,3
58,160.3125,29,-9.7670,1.637,3,2.633,3,4.489,3
58,160.3125,30,-6.9770,1.622,3,2.610,3,4.463,3
58,160.3125,31,-4.1860,1.683,3,2.673,3,4.556,3
58,160.3125,32,-1.3950,1.766,3,2.752,3,4.691,3
58,160.3125,33,1.3950,1.755,3,2.740,3,4.689,3
58,160.3125,34,4.1860,1.659,3,2.645,3,4.543,3
58,160.3125,35,6.9770,1.604,3,2.610,3,4.498,3
58,160.3125,36,9.7670,1.613,3,2.633,3,4.546,3
58,160.3125,37,12.5580,1.616,3,2.651,3,4.585,3
58,160.3125,38,15.3480,1.593,3,2.618,3,4.554,3
58,160.3125,39,18.1390,1.554,3,2.582,3,4.530,3
58,160.3125,40,20.9300,1.535,3,2.579,3,4.555,3
58,160.3125,41,23.7200,1.558,3,2.637,3,4.689,3
58,160.3125,42,26.5110,1.616,3,2.704,3,4.828,3
58,160.3125,43,29.3010,1.638,3,2.716,3,4.831,3
58,160.3125,44,32.0920,1.690,3,2.774,3,4.888,3
58,160.3125,45,34.8830,1.880,3,3.065,3,5.311,3
58,160.3125,46,37.6730,2.172,3,3.526,3,6.063,3
58,160.3125,47,40.4640,2.402,3,3.955,3,6.794,3
58,160.3125,48,43.2540,2.403,3,3.930,3,6.885,3
58,160.3125,49,46.0450,2.239,3,3.557,3,6.404,3
58,160.3125,50,48.8350,2.174,3,3.397,3,6.214,3
58,160.3125,51,51.6260,2.281,3,3.576,3,6.458,3
58,160.3125,52,54.4160,2.670,3,4.222,3,7.505,3
58,160.3125,53,57.2070,2.989,3,4.768,3,8.451,3
58,160.3125,54,59.9970,2.989,3,4.808,3,8.587,3
58,160.3125,55,62.7870,3.176,3,5.079,3,8.956,3
58,160.3125,56,65.5780,3.376,3,5.312,3,9.392,3
58,160.3125,57,68.3680,3.749,3,5.863,3,10.394,3
58,160.3125,58,71.1580,4.335,3,6.763,3,11.973,3
58,160.3125,59,73.9480,4.584,3,7.109,3,12.522,3
58,160.3125,60,76.7370,4.645,3,7.231,3,12.665,3
58,160.3125,61,79.5260,4.687,3,7.358,3,12.875,3
58,160.3125,62,82.3130,4.661,3,7.398,3,12.996,3
58,160.3125,63,85.0970,4.522,3,7.299,3,12.990,3
58,160.3125,64,87.8640,4.417,3,7.280,3,13.073,3
59,163.1250,1,-87.8640,1.971,3,3.170,3,5.497,3
59,163.1250,2,-85.0970,1.848,3,2.965,3,5.146,3
59,163.1250,3,-82.3130,1.869,3,3.023,3,5.256,3
59,163.1250,4,-79.5260,1.931,3,3.178,3,5.462,3
59,163.1250,5,-76.7370,1.894,3,2.980,3,5.089,3
59,163.1250,6,-73.9480,1.801,3,2.919,3,4.949,3
59,163.1250,7,-71.1580,1.828,3,3.060,3,5.033,3
59,163.1250,8,-68.3680,1.630,3,3.220,3,5.175,3
59,163.1250,9,-65.5780,1.075,3,2.279,3,3.796,3
59,163.1250,10,-62.7870,0.673,3,1.580,3,2.643,3
59,163.1250,11,-59.9970,0.635,3,1.220,3,2.039,3
59,163.1250,12,-57.2070,0.794,3,1.364,3,2.193,3
59,163.1250,13,-54.4160,0.877,3,1.490,3,2.452,3
59,163.1250,14,-51.6260,0.963,3,1.589,3,2.672,3
59,163.1250,15,-48.8350,1.096,3,1.755,3,3.025,3
59,163.1250,16,-46.0450,1.269,3,2.018,3,3.474,3
59,163.1250,17,-43.2540,1.437,3,2.300,3,3.943,3
59,163.1250,18,-46.0450,1.547,3,2.492,3,4.291,3
59,163.1250,19,-37.6730,1.625,3,2.642,3,4.531,3
59,163.1250,20,-34.8830,1.651,3,2.674,3,4.546,3
59,163.1250,21,-32.0920,1.489,3,2.428,3,4.195,3
59,163.1250,22,-29.3010,1.478,3,2.449,3,4.250,3
59,163.1250,23,-26.5110,1.563,3,2.616,3,4.457,3
59,163.1250,24,-23.7200,1.621,3,2.695,3,4.555,3
59,163.1250,25,-20.9300,1.637,3,2.708,3,4.569,3
59,163.1250,26,-18.1390,1.642,3,2.688,3,4.546,3
59,163.1250,27,-15.3480,1.666,3,2.694,3,4.563,3
59,163.1250,28,-12.5580,1.653,3,2.656,3,4.513,3
59,163.1250,29,-9.7670,1.625,3,2.610,3,4.457,3
59,163.1250,30,-6.9770,1.622,3,2.603,3,4.449,3
59,163.1250,31,-4.1860,1.699,3,2.690,3,4.585,3
59,163.1250,32,-1.3950,1.785,3,2.776,3,4.735,3
59,163.1250,33,1.3950,1.772,3,2.759,3,4.721,3
59,163.1250,34,4.1860,1.673,3,2.657,3,4.563,3
59,163.1250,35,6.9770,1.612,3,2.618,3,4.510,3
59,163.1250,36,9.7670,1.621,3,2.640,3,4.558,3
59,163.1250,37,12.5580,1.627,3,2.661,3,4.597,3
59,163.1250,38,15.3480,1.597,3,2.622,3,4.554,3
59,163.1250,39,18.1390,1.555,3,2.582,3,4.518,3
59,163.1250,40,20.9300,1.529,3,2.573,3,4.537,3
59,163.1250,41,23.7200,1.552,3,2.635,3,4.680,3
59,163.1250,42,26.5110,1.615,3,2.703,3,4.838,3
59,163.1250,43,29.3010,1.637,3,2.720,3,4.858,3
59,163.1250,44,32.0920,1.690,3,2.776,3,4.924,3
59,163.1250,45,34.8830,1.878,3,3.054,3,5.329,3
59,163.1250,46,37.6730,2.152,3,3.490,3,6.028,3
59,163.1250,47,40.4640,2.362,3,3.883,3,6.694,3
59,163.1250,48,43.2540,2.364,3,3.861,3,6.775,3
59,163.1250,49,46.0450,2.198,3,3.487,3,6.278,3
59,163.1250,50,48.8350,2.098,3,3.286,3,6.015,3
59,163.1250,51,51.6260,2.141,3,3.380,3,6.114,3
59,163.1250,52,54.4160,2.414,3,3.840,3,6.779,3
59,163.1250,53,57.2070,2.825,3,4.525,3,7.884,3
59,163.1250,54,59.9970,3.074,3,4.984,3,8.787,3
59,163.1250,55,62.7870,3.210,3,5.147,3,9.098,3
59,163.1250,56,65.5780,3.389,3,5.346,3,9.449,3
59,163.1250,57,68.3680,3.745,3,5.870,3,10.484,3
59,163.1250,58,71.1580,4.383,3,6.856,3,12.204,3
59,163.1250,59,73.9480,4.577,3,7.139,3,12.633,3
59,163.1250,60,76.7370,4.620,3,7.238,3,12.743,3
59,163.1250,61,79.5260,4.643,3,7.341,3,12.891,3
59,163.1250,62,82.3130,4.630,3,7.385,3,12.988,3
59,163.1250,63,85.0970,4.504,3,7.290,3,12.982,3
59,163.1250,64,87.8640,4.410,3,7.279,3,13.069,3
60,165.9375,1,-87.8640,1.964,3,3.156,3,5.473,3
60,165.9375,2,-85.0970,1.849,3,2.957,3,5.131,3
60,165.9375,3,-82.3130,1.862,3,3.025,3,5.285,3
60,165.9375,4,-79.5260,1.909,3,3.174,3,5.461,3
60,165.9375,5,-76.7370,1.882,3,2.939,3,4.993,3
60,165.9375,6,-73.9480,1.840,3,2.972,3,5.036,3
60,165.9375,7,-71.1580,1.856,3,3.085,3,5.113,3
60,165.9375,8,-68.3680,1.679,3,3.207,3,5.176,3
60,165.9375,9,-65.5780,1.072,3,2.225,3,3.699,3
60,165.9375,10,-62.7870,0.650,3,1.516,3,2.537,3
60,165.9375,11,-59.9970,0.625,3,1.198,3,2.014,3
60,165.9375,12,-57.2070,0.807,3,1.375,3,2.223,3
60,165.9375,13,-54.4160,0.882,3,1.486,3,2.454,3
60,165.9375,14,-51.6260,0.965,3,1.591,3,2.682,3
60,165.9375,15,-48.8350,1.124,3,1.821,3,3.143,3
60,165.9375,16,-46.0450,1.343,3,2.143,3,3.703,3
60,165.9375,17,-43.2540,1.489,3,2.375,3,4.098,3
60,165.9375,18,-46.0450,1.563,3,2.506,3,4.325,3
60,165.9375,19,-37.6730,1.636,3,2.633,3,4.519,3
60,165.9375,20,-34.8830,1.637,3,2.651,3,4.524,3
60,165.9375,21,-32.0920,1.509,3,2.480,3,4.273,3
60,165.9375,22,-29.3010,1.518,3,2.527,3,4.349,3
60,165.9375,23,-26.5110,1.592,3,2.664,3,4.517,3
60,165.9375,24,-23.7200,1.625,3,2.701,3,4.558,3
60,165.9375,25,-20.9300,1.634,3,2.705,3,4.558,3
60,165.9375,26,-18.1390,1.637,3,2.671,3,4.524,3
60,165.9375,27,-15.3480,1.657,3,2.674,3,4.540,3
60,165.9375,28,-12.5580,1.640,3,2.631,3,4.474,3
60,165.9375,29,-9.7670,1.616,3,2.592,3,4.426,3
60,165.9375,30,-6.9770,1.627,3,2.603,3,4.448,3
60,165.9375,31,-4.1860,1.713,3,2.704,3,4.607,3
60,165.9375,32,-1.3950,1.798,3,2.796,3,4.771,3
60,165.9375,33,1.3950,1.785,3,2.777,3,4.752,3
60,165.9375,34,4.1860,1.687,3,2.672,3,4.584,3
60,165.9375,35,6.9770,1.622,3,2.624,3,4.515,3
60,165.9375,36,9.7670,1.632,3,2.649,3,4.567,3
60,165.9375,37,12.5580,1.638,3,2.673,3,4.612,3
60,165.9375,38,15.3480,1.606,3,2.631,3,4.563,3
60,165.9375,39,18.1390,1.558,3,2.583,3,4.510,3
60,165.9375,40,20.9300,1.526,3,2.568,3,4.519,3
60,165.9375,41,23.7200,1.548,3,2.633,3,4.670,3
60,165.9375,42,26.5110,1.617,3,2.708,3,4.850,3
60,165.9375,43,29.3010,1.638,3,2.723,3,4.879,3
60,165.9375,44,32.0920,1.686,3,2.776,3,4.953,3
60,165.9375,45,34.8830,1.867,3,3.036,3,5.336,3
60,165.9375,46,37.6730,2.129,3,3.448,3,5.983,3
60,165.9375,47,40.4640,2.324,3,3.806,3,6.587,3
60,165.9375,48,43.2540,2.327,3,3.786,3,6.659,3
60,165.9375,49,46.0450,2.157,3,3.429,3,6.176,3
60,165.9375,50,48.8350,2.026,3,3.193,3,5.856,3
60,165.9375,51,51.6260,2.002,3,3.197,3,5.811,3
60,165.9375,52,54.4160,2.190,3,3.517,3,6.234,3
60,165.9375,53,57.2070,2.629,3,4.225,3,7.275,3
60,165.9375,54,59.9970,3.083,3,5.007,3,8.713,3
60,165.9375,55,62.7870,3.253,3,5.210,3,9.235,3
60,165.9375,56,65.5780,3.404,3,5.369,3,9.515,3
60,165.9375,57,68.3680,3.815,3,5.987,3,10.706,3
60,165.9375,58,71.1580,4.413,3,6.927,3,12.383,3
60,165.9375,59,73.9480,4.578,3,7.178,3,12.754,3
60,165.9375,60,76.7370,4.592,3,7.244,3,12.810,3
60,165.9375,61,79.5260,4.597,3,7.320,3,12.891,3
60,165.9375,62,82.3130,4.597,3,7.370,3,12.972,3
60,165.9375,63,85.0970,4.489,3,7.283,3,12.972,3
60,165.9375,64,87.8640,4.405,3,7.278,3,13.065,3
61,168.7500,1,-87.8640,1.963,3,3.146,3,5.458,3
61,168.7500,2,-85.0970,1.848,3,2.938,3,5.127,3
61,168.7500,3,-82.3130,1.817,3,2.995,3,5.258,3
61,168.7500,4,-79.5260,1.880,3,3.163,3,5.503,3
61,168.7500,5,-76.7370,1.959,3,2.987,3,5.049,3
61,168.7500,6,-73.9480,2.025,3,3.157,3,5.258,3
61,168.7500,7,-71.1580,1.988,3,3.161,3,5.235,3
61,168.7500,8,-68.3680,1.726,3,3.093,3,5.049,3
61,168.7500,9,-65.5780,1.067,3,2.078,3,3.464,3
61,168.7500,10,-62.7870,0.614,3,1.376,3,2.332,3
61,168.7500,11,-59.9970,0.591,3,1.115,3,1.917,3
61,168.7500,12,-57.2070,0.765,3,1.292,3,2.126,3
61,168.7500,13,-54.4160,0.875,3,1.464,3,2.433,3
61,168.7500,14,-51.6260,0.960,3,1.585,3,2.686,3
61,168.7500,15,-48.8350,1.124,3,1.831,3,3.174,3
61,168.7500,16,-46.0450,1.436,3,2.294,3,3.979,3
61,168.7500,17,-43.2540,1.601,3,2.532,3,4.350,3
61,168.7500,18,-46.0450,1.644,3,2.608,3,4.464,3
61,168.7500,19,-37.6730,1.691,3,2.699,3,4.594,3
61,168.7500,20,-34.8830,1.681,3,2.712,3,4.598,3
61,168.7500,21,-32.0920,1.544,3,2.546,3,4.360,3
61,168.7500,22,-29.3010,1.549,3,2.589,3,4.420,3
61,168.7500,23,-26.5110,1.618,3,2.702,3,4.564,3
61,168.7500,24,-23.7200,1.632,3,2.704,3,4.558,3
61,168.7500,25,-20.9300,1.627,3,2.679,3,4.533,3
61,168.7500,26,-18.1390,1.633,3,2.653,3,4.510,3
61,168.7500,27,-15.3480,1.646,3,2.649,3,4.514,3
61,168.7500,28,-12.5580,1.631,3,2.613,3,4.451,3
61,168.7500,29,-9.7670,1.614,3,2.583,3,4.412,3
61,168.7500,30,-6.9770,1.632,3,2.607,3,4.450,3
61,168.7500,31,-4.1860,1.726,3,2.728,3,4.643,3
61,168.7500,32,-1.3950,1.811,3,2.827,3,4.822,3
61,168.7500,33,1.3950,1.794,3,2.803,3,4.793,3
61,168.7500,34,4.1860,1.697,3,2.689,3,4.609,3
61,168.7500,35,6.9770,1.636,3,2.639,3,4.535,3
61,168.7500,36,9.7670,1.647,3,2.666,3,4.588,3
61,168.7500,37,12.5580,1.650,3,2.683,3,4.626,3
61,168.7500,38,15.3480,1.615,3,2.639,3,4.571,3
61,168.7500,39,18.1390,1.565,3,2.587,3,4.504,3
61,168.7500,40,20.9300,1.531,3,2.567,3,4.499,3
61,168.7500,41,23.7200,1.556,3,2.635,3,4.653,3
61,168.7500,42,26.5110,1.633,3,2.725,3,4.862,3
61,168.7500,43,29.3010,1.661,3,2.749,3,4.916,3
61,168.7500,44,32.0920,1.705,3,2.802,3,5.005,3
61,168.7500,45,34.8830,1.872,3,3.032,3,5.353,3
61,168.7500,46,37.6730,2.113,3,3.408,3,5.940,3
61,168.7500,47,40.4640,2.296,3,3.737,3,6.489,3
61,168.7500,48,43.2540,2.291,3,3.716,3,6.539,3
61,168.7500,49,46.0450,2.110,3,3.364,3,6.050,3
61,168.7500,50,48.8350,1.961,3,3.110,3,5.687,3
61,168.7500,51,51.6260,1.904,3,3.043,3,5.533,3
61,168.7500,52,54.4160,2.036,3,3.270,3,5.805,3
61,168.7500,53,57.2070,2.446,3,3.946,3,6.850,3
61,168.7500,54,59.9970,3.074,3,4.970,3,8.544,3
61,168.7500,55,62.7870,3.296,3,5.268,3,9.384,3
61,168.7500,56,65.5780,3.457,3,5.440,3,9.705,3
61,168.7500,57,68.3680,3.872,3,6.095,3,10.941,3
61,168.7500,58,71.1580,4.455,3,7.028,3,12.618,3
61,168.7500,59,73.9480,4.582,3,7.227,3,12.887,3
61,168.7500,60,76.7370,4.562,3,7.254,3,12.871,3
61,168.7500,61,79.5260,4.546,3,7.299,3,12.878,3
61,168.7500,62,82.3130,4.554,3,7.348,3,12.952,3
61,168.7500,63,85.0970,4.464,3,7.267,3,12.954,3
61,168.7500,64,87.8640,4.392,3,7.269,3,13.052,3
62,171.5625,1,-87.8640,1.965,3,3.134,3,5.430,3
62,171.5625,2,-85.0970,1.841,3,2.921,3,5.111,3
62,171.5625,3,-82.3130,1.814,3,3.003,3,5.294,3
62,171.5625,4,-79.5260,1.896,3,3.188,3,5.575,3
62,171.5625,5,-76.7370,1.905,3,2.882,3,4.933,3
62,171.5625,6,-73.9480,1.926,3,2.963,3,5.062,3
62,171.5625,7,-71.1580,1.914,3,3.012,3,5.093,3
62,171.5625,8,-68.3680,1.739,3,3.048,3,4.974,3
62,171.5625,9,-65.5780,1.057,3,2.006,3,3.324,3
62,171.5625,10,-62.7870,0.572,3,1.288,3,2.198,3
62,171.5625,11,-59.9970,0.537,3,1.031,3,1.822,3
62,171.5625,12,-57.2070,0.704,3,1.199,3,2.012,3
62,171.5625,13,-54.4160,0.841,3,1.408,3,2.355,3
62,171.5625,14,-51.6260,0.934,3,1.543,3,2.620,3
62,171.5625,15,-48.8350,1.102,3,1.780,3,3.068,3
62,171.5625,16,-46.0450,1.371,3,2.172,3,3.745,3
62,171.5625,17,-43.2540,1.657,3,2.634,3,4.521,3
62,171.5625,18,-46.0450,1.693,3,2.690,3,4.599,3
62,171.5625,19,-37.6730,1.714,3,2.729,3,4.638,3
62,171.5625,20,-34.8830,1.708,3,2.754,3,4.647,3
62,171.5625,21,-32.0920,1.571,3,2.600,3,4.418,3
62,171.5625,22,-29.3010,1.575,3,2.636,3,4.466,3
62,171.5625,23,-26.5110,1.637,3,2.724,3,4.586,3
62,171.5625,24,-23.7200,1.637,3,2.702,3,4.539,3
62,171.5625,25,-20.9300,1.625,3,2.660,3,4.499,3
62,171.5625,26,-18.1390,1.629,3,2.631,3,4.479,3
62,171.5625,27,-15.3480,1.642,3,2.630,3,4.485,3
62,171.5625,28,-12.5580,1.627,3,2.599,3,4.427,3
62,171.5625,29,-9.7670,1.612,3,2.574,3,4.393,3
62,171.5625,30,-6.9770,1.636,3,2.609,3,4.446,3
62,171.5625,31,-4.1860,1.737,3,2.749,3,4.668,3
62,171.5625,32,-1.3950,1.820,3,2.853,3,4.856,3
62,171.5625,33,1.3950,1.804,3,2.829,3,4.829,3
62,171.5625,34,4.1860,1.711,3,2.706,3,4.634,3
62,171.5625,35,6.9770,1.646,3,2.650,3,4.546,3
62,171.5625,36,9.7670,1.660,3,2.677,3,4.603,3
62,171.5625,37,12.5580,1.665,3,2.699,3,4.652,3
62,171.5625,38,15.3480,1.628,3,2.655,3,4.594,3
62,171.5625,39,18.1390,1.573,3,2.595,3,4.511,3
62,171.5625,40,20.9300,1.538,3,2.571,3,4.491,3
62,171.5625,41,23.7200,1.565,3,2.638,3,4.639,3
62,171.5625,42,26.5110,1.645,3,2.734,3,4.860,3
62,171.5625,43,29.3010,1.680,3,2.768,3,4.942,3
62,171.5625,44,32.0920,1.720,3,2.824,3,5.039,3
62,171.5625,45,34.8830,1.869,3,3.029,3,5.356,3
62,171.5625,46,37.6730,2.083,3,3.362,3,5.877,3
62,171.5625,47,40.4640,2.249,3,3.655,3,6.366,3
62,171.5625,48,43.2540,2.245,3,3.632,3,6.418,3
62,171.5625,49,46.0450,2.054,3,3.278,3,5.916,3
62,171.5625,50,48.8350,1.906,3,3.030,3,5.546,3
62,171.5625,51,51.6260,1.846,3,2.958,3,5.378,3
62,171.5625,52,54.4160,1.946,3,3.133,3,5.573,3
62,171.5625,53,57.2070,2.404,3,3.849,3,6.631,3
62,171.5625,54,59.9970,3.162,3,5.063,3,8.576,3
62,171.5625,55,62.7870,3.381,3,5.396,3,9.611,3
62,171.5625,56,65.5780,3.541,3,5.568,3,9.970,3
62,171.5625,57,68.3680,3.942,3,6.213,3,11.181,3
62,171.5625,58,71.1580,4.489,3,7.128,3,12.826,3
62,171.5625,59,73.9480,4.569,3,7.269,3,13.010,3
62,171.5625,60,76.7370,4.541,3,7.267,3,12.928,3
62,171.5625,61,79.5260,4.516,3,7.297,3,12.868,3
62,171.5625,62,82.3130,4.519,3,7.336,3,12.935,3
62,171.5625,63,85.0970,4.443,3,7.251,3,12.937,3
62,171.5625,64,87.8640,4.379,3,7.264,3,13.058,3
63,174.3750,1,-87.8640,1.968,3,3.128,3,5.416,3
63,174.3750,2,-85.0970,1.837,3,2.906,3,5.108,3
63,174.3750,3,-82.3130,1.838,3,3.010,3,5.316,3
63,174.3750,4,-79.5260,1.933,3,3.196,3,5.570,3
63,174.3750,5,-76.7370,1.911,3,2.893,3,4.976,3
63,174.3750,6,-73.9480,1.945,3,2.890,3,5.010,3
63,174.3750,7,-71.1580,1.951,3,2.896,3,4.984,3
63,174.3750,8,-68.3680,1.714,3,2.906,3,4.762,3
63,174.3750,9,-65.5780,1.015,3,1.886,3,3.114,3
63,174.3750,10,-62.7870,0.531,3,1.203,3,2.046,3
63,174.3750,11,-59.9970,0.485,3,0.964,3,1.713,3
63,174.3750,12,-57.2070,0.634,3,1.111,3,1.895,3
63,174.3750,13,-54.4160,0.793,3,1.336,3,2.246,3
63,174.3750,14,-51.6260,0.900,3,1.489,3,2.532,3
63,174.3750,15,-48.8350,1.087,3,1.750,3,3.024,3
63,174.3750,16,-46.0450,1.343,3,2.121,3,3.687,3
63,174.3750,17,-43.2540,1.585,3,2.523,3,4.349,3
63,174.3750,18,-46.0450,1.722,3,2.736,3,4.671,3
63,174.3750,19,-37.6730,1.731,3,2.762,3,4.702,3
63,174.3750,20,-34.8830,1.694,3,2.730,3,4.616,3
63,174.3750,21,-32.0920,1.554,3,2.576,3,4.369,3
63,174.3750,22,-29.3010,1.576,3,2.641,3,4.460,3
63,174.3750,23,-26.5110,1.640,3,2.723,3,4.580,3
63,174.3750,24,-23.7200,1.626,3,2.682,3,4.507,3
63,174.3750,25,-20.9300,1.610,3,2.630,3,4.461,3
63,174.3750,26,-18.1390,1.618,3,2.605,3,4.447,3
63,174.3750,27,-15.3480,1.634,3,2.609,3,4.455,3
63,174.3750,28,-12.5580,1.619,3,2.583,3,4.400,3
63,174.3750,29,-9.7670,1.609,3,2.570,3,4.384,3
63,174.3750,30,-6.9770,1.642,3,2.621,3,4.454,3
63,174.3750,31,-4.1860,1.754,3,2.777,3,4.707,3
63,174.3750,32,-1.3950,1.833,3,2.883,3,4.907,3
63,174.3750,33,1.3950,1.815,3,2.860,3,4.876,3
63,174.3750,34,4.1860,1.727,3,2.731,3,4.667,3
63,174.3750,35,6.9770,1.658,3,2.661,3,4.560,3
63,174.3750,36,9.7670,1.667,3,2.682,3,4.611,3
63,174.3750,37,12.5580,1.673,3,2.705,3,4.661,3
63,174.3750,38,15.3480,1.636,3,2.663,3,4.603,3
63,174.3750,39,18.1390,1.580,3,2.600,3,4.516,3
63,174.3750,40,20.9300,1.547,3,2.575,3,4.487,3
63,174.3750,41,23.7200,1.579,3,2.646,3,4.634,3
63,174.3750,42,26.5110,1.662,3,2.752,3,4.865,3
63,174.3750,43,29.3010,1.705,3,2.797,3,4.969,3
63,174.3750,44,32.0920,1.748,3,2.863,3,5.078,3
63,174.3750,45,34.8830,1.880,3,3.045,3,5.369,3
63,174.3750,46,37.6730,2.071,3,3.338,3,5.832,3
63,174.3750,47,40.4640,2.219,3,3.594,3,6.270,3
63,174.3750,48,43.2540,2.208,3,3.561,3,6.301,3
63,174.3750,49,46.0450,2.008,3,3.202,3,5.792,3
63,174.3750,50,48.8350,1.858,3,2.959,3,5.427,3
63,174.3750,51,51.6260,1.810,3,2.903,3,5.282,3
63,174.3750,52,54.4160,1.898,3,3.062,3,5.451,3
63,174.3750,53,57.2070,2.360,3,3.788,3,6.505,3
63,174.3750,54,59.9970,3.224,3,5.145,3,8.590,3
63,174.3750,55,62.7870,3.497,3,5.597,3,9.893,3
63,174.3750,56,65.5780,3.625,3,5.742,3,10.299,3
63,174.3750,57,68.3680,4.031,3,6.380,3,11.490,3
63,174.3750,58,71.1580,4.537,3,7.244,3,13.012,3
63,174.3750,59,73.9480,4.562,3,7.316,3,13.110,3
63,174.3750,60,76.7370,4.524,3,7.285,3,12.976,3
63,174.3750,61,79.5260,4.490,3,7.294,3,12.867,3
63,174.3750,62,82.3130,4.487,3,7.321,3,12.920,3
63,174.3750,63,85.0970,4.420,3,7.237,3,12.916,3
63,174.3750,64,87.8640,4.367,3,7.254,3,13.031,3
64,177.1875,1,-87.8640,1.966,3,3.120,3,5.410,3
64,177.1875,2,-85.0970,1.836,3,2.892,3,5.107,3
64,177.1875,3,-82.3130,1.843,3,3.013,3,5.331,3
64,177.1875,4,-79.5260,1.932,3,3.188,3,5.559,3
64,177.1875,5,-76.7370,1.890,3,2.880,3,5.001,3
64,177.1875,6,-73.9480,1.940,3,2.885,3,5.048,3
64,177.1875,7,-71.1580,1.979,3,2.923,3,5.035,3
64,177.1875,8,-68.3680,1.704,3,2.848,3,4.632,3
64,177.1875,9,-65.5780,0.997,3,1.842,3,2.993,3
64,177.1875,10,-62.7870,0.522,1,1.179,3,1.957,3
64,177.1875,11,-59.9970,0.450,3,0.925,3,1.626,3
64,177.1875,12,-57.2070,0.579,3,1.058,3,1.813,3
64,177.1875,13,-54.4160,0.751,3,1.277,3,2.152,3
64,177.1875,14,-51.6260,0.877,3,1.448,3,2.467,3
64,177.1875,15,-48.8350,1.104,3,1.762,3,3.074,3
64,177.1875,16,-46.0450,1.348,3,2.126,3,3.734,3
64,177.1875,17,-43.2540,1.555,3,2.464,3,4.237,3
64,177.1875,18,-46.0450,1.678,3,2.675,3,4.580,3
64,177.1875,19,-37.6730,1.678,3,2.696,3,4.612,3
64,177.1875,20,-34.8830,1.616,3,2.613,3,4.423,3
64,177.1875,21,-32.0920,1.511,3,2.519,3,4.270,3
64,177.1875,22,-29.3010,1.570,3,2.635,3,4.445,3
64,177.1875,23,-26.5110,1.635,3,2.707,3,4.556,3
64,177.1875,24,-23.7200,1.612,3,2.656,3,4.469,3
64,177.1875,25,-20.9300,1.596,3,2.604,3,4.425,3
64,177.1875,26,-18.1390,1.606,3,2.584,3,4.414,3
64,177.1875,27,-15.3480,1.624,3,2.589,3,4.419,3
64,177.1875,28,-12.5580,1.610,3,2.569,3,4.376,3
64,177.1875,29,-9.7670,1.605,3,2.566,3,4.375,3
64,177.1875,30,-6.9770,1.646,3,2.627,3,4.459,3
64,177.1875,31,-4.1860,1.768,3,2.799,3,4.740,3
64,177.1875,32,-1.3950,1.843,3,2.907,3,4.950,3
64,177.1875,33,1.3950,1.822,3,2.879,3,4.909,3
64,177.1875,34,4.1860,1.738,3,2.751,3,4.692,3
64,177.1875,35,6.9770,1.666,3,2.673,3,4.572,3
64,177.1875,36,9.7670,1.670,3,2.685,3,4.611,3
64,177.1875,37,12.5580,1.679,3,2.712,3,4.666,3
64,177.1875,38,15.3480,1.644,3,2.672,3,4.613,3
64,177.1875,39,18.1390,1.585,3,2.604,3,4.523,3
64,177.1875,40,20.9300,1.556,3,2.578,3,4.488,3
64,177.1875,41,23.7200,1.591,3,2.654,3,4.632,3
64,177.1875,42,26.5110,1.672,3,2.760,3,4.861,3
